"Codice_Prodotto";"Codice_EAN";"Quantita_Disponibile";"Quantita_in_Arrivo";"Data_Arrivo";"Codice_Fornitore";"Codice_Cliente"
"9460822440";"5053083178499";"0";"0";"";"";""
"9460822439";"5053083178482";"0";"0";"";"";""
"9460822438";"5053083178444";"0";"0";"";"";""
"9460822437";"5053083178437";"0";"0";"";"";""
"9460822436";"5053083178420";"0";"0";"";"";""
"9460822433";"5053083178161";"0";"0";"";"";""
"9460822432";"5053083178154";"0";"0";"";"";""
"9460822431";"5053083178062";"0";"0";"";"";""
"9460822430";"5053083178055";"0";"0";"";"";""
"9460822429";"5053083178048";"0";"0";"";"";""
"9460822428";"5053083178031";"0";"0";"";"";""
"9460822427";"5053083178024";"0";"0";"";"";""
"9460822426";"5053083177997";"0";"0";"";"";""
"9460822425";"5053083177980";"0";"0";"";"";""
"9460822422";"5053083177713";"0";"0";"";"";""
"9460822421";"5053083177706";"0";"0";"";"";""
"9460822420";"5053083176228";"0";"0";"";"";""
"9460822419";"5053083176211";"0";"0";"";"";""
"9460822418";"5053083171827";"0";"0";"";"";""
"9460822216";"5053083142308";"0";"0";"";"";""
"9460822213";"5053083105983";"0";"0";"";"";""
"9416997349";"0602567671268";"0";"0";"";"";""
"9416997348";"8058964884725";"0";"0";"";"";""
"9416997347";"8058964884718";"0";"0";"";"";""
"9416997346";"0602577282355";"0";"0";"";"";""
"9416997343";"0602527112398";"0";"0";"";"";""
"9416997342";"0602577331244";"0";"0";"";"";""
"9416997338";"0602577245589";"0";"0";"";"";""
"9416997336";"0602567966876";"0";"0";"";"";""
"9416997334";"0602567940425";"0";"0";"";"";""
"9416997333";"0602567940418";"0";"0";"";"";""
"9416997332";"0602567742678";"0";"0";"";"";""
"9416997331";"0602567742630";"0";"0";"";"";""
"9416997330";"0602567426233";"0";"0";"";"";""
"9416997329";"0600753858875";"0";"0";"";"";""
"9416997328";"0602567898511";"0";"0";"";"";""
"9416997326";"0094636919720";"0";"0";"";"";""
"9416997316";"0602567898696";"0";"0";"";"";""
"9416997315";"0602567781295";"0";"0";"";"";""
"9416997314";"0602567712183";"0";"0";"";"";""
"9416997313";"0600753850381";"0";"0";"";"";""
"9416997312";"0602567516934";"0";"0";"";"";""
"9416997311";"0602557696509";"0";"0";"";"";""
"9416997309";"0602547286307";"0";"0";"";"";""
"9416997308";"0094636726922";"0";"0";"";"";""
"9416997307";"0094636726724";"0";"0";"";"";""
"9416997306";"0094636726625";"0";"0";"";"";""
"9416997305";"8713748980405";"0";"0";"";"";""
"9416997304";"0731451002212";"0";"0";"";"";""
"9416997303";"0720642442517";"0";"0";"";"";""
"9416997302";"0720642414811";"0";"0";"";"";""
"9416997301";"0602567729723";"0";"0";"";"";""
"9416997300";"0602567662655";"0";"0";"";"";""
"9416997299";"0602567430926";"0";"0";"";"";""
"9416997298";"0602567098348";"0";"0";"";"";""
"9416997297";"0602557784657";"0";"0";"";"";""
"9416997296";"0602557784626";"0";"0";"";"";""
"9416997295";"0602557498448";"0";"0";"";"";""
"9416997294";"0602557393149";"0";"0";"";"";""
"9416997293";"0602557048445";"0";"0";"";"";""
"9416997292";"0602557048414";"0";"0";"";"";""
"9416997291";"0602537714100";"0";"0";"";"";""
"9416997290";"0602537696598";"0";"0";"";"";""
"9416997289";"0602537648214";"0";"0";"";"";""
"9416997288";"0602537529070";"0";"0";"";"";""
"9416997287";"0602537529056";"0";"0";"";"";""
"9416997286";"0602537171088";"0";"0";"";"";""
"9416997285";"0602537156030";"0";"0";"";"";""
"9416997284";"0602517341289";"0";"0";"";"";""
"9416997283";"0600753635827";"0";"0";"";"";""
"9416997282";"0600753030523";"0";"0";"";"";""
"9416997281";"0094638247210";"0";"0";"";"";""
"9460822409";"5053083170981";"0";"0";"";"";""
"9460822408";"5053083158903";"0";"0";"";"";""
"9460822407";"5053083177478";"0";"0";"";"";""
"9460822406";"5053083177461";"0";"0";"";"";""
"9460822405";"5053083177386";"0";"0";"";"";""
"9460822404";"5053083176938";"0";"0";"";"";""
"9460822403";"5053083176785";"0";"0";"";"";""
"9460822402";"5053083176754";"0";"0";"";"";""
"9460822401";"5053083176747";"0";"0";"";"";""
"9460822400";"5053083176730";"0";"0";"";"";""
"9460822399";"5053083176723";"0";"0";"";"";""
"9460822398";"5053083175108";"0";"0";"";"";""
"9460822397";"5053083175092";"0";"0";"";"";""
"9460822396";"5053083172947";"0";"0";"";"";""
"9460822395";"5053083172930";"0";"0";"";"";""
"9460822394";"5053083172909";"0";"0";"";"";""
"9460822393";"5053083169497";"0";"0";"";"";""
"9460822392";"5053083147938";"0";"0";"";"";""
"9460822389";"5053083147693";"0";"0";"";"";""
"9460822386";"5053083146757";"0";"0";"";"";""
"9460822385";"5053083146733";"0";"0";"";"";""
"9460822384";"5053083139698";"0";"0";"";"";""
"9460822382";"5053083178680";"0";"0";"";"";""
"9460822381";"5053083176563";"0";"0";"";"";""
"9460822380";"5053083176556";"0";"0";"";"";""
"9460822379";"5053083176549";"0";"0";"";"";""
"9460822378";"5053083174477";"0";"0";"";"";""
"9480319427";"8005125185207";"0";"0";"";"";""
"9480319426";"8005125185191";"0";"0";"";"";""
"9480319425";"8005125185184";"0";"0";"";"";""
"9480319424";"8005125185139";"0";"0";"";"";""
"9480319423";"8005125185122";"0";"0";"";"";""
"9480319422";"8005125185108";"0";"0";"";"";""
"9480319421";"8005125185092";"0";"0";"";"";""
"9480319420";"8005125185061";"0";"0";"";"";""
"9480319419";"8005125185054";"0";"0";"";"";""
"9480319418";"8005125185023";"0";"0";"";"";""
"9480319417";"8005125185016";"0";"0";"";"";""
"9480319416";"8005125180592";"0";"0";"";"";""
"9480319415";"8005125180585";"0";"0";"";"";""
"9480319414";"8005125180554";"0";"0";"";"";""
"9480319413";"8005125180486";"0";"0";"";"";""
"9480319412";"8005125180479";"0";"0";"";"";""
"9480319411";"8005125180462";"0";"0";"";"";""
"9480319410";"8005125180400";"0";"0";"";"";""
"9480319409";"8005125180363";"0";"0";"";"";""
"9480319408";"8005125180356";"0";"0";"";"";""
"9480319407";"8005125180257";"0";"0";"";"";""
"9480319406";"8005125180226";"0";"0";"";"";""
"9480320075";"8005125191321";"0";"0";"";"";""
"9480320074";"8005125172924";"0";"0";"";"";""
"9480320073";"8005125161058";"0";"0";"";"";""
"9480320072";"8005125370405";"0";"0";"";"";""
"9480320071";"8005125302291";"0";"0";"";"";""
"9480320070";"8005125191345";"0";"0";"";"";""
"9480320069";"8005125191284";"0";"0";"";"";""
"9480320068";"8005125191239";"0";"0";"";"";""
"9480320067";"8005125191208";"0";"0";"";"";""
"9480320066";"8005125191147";"0";"0";"";"";""
"9480320065";"8005125191123";"0";"0";"";"";""
"9480320064";"8005125191086";"0";"0";"";"";""
"9480320063";"8005125191048";"0";"0";"";"";""
"9480320062";"8005125190928";"0";"0";"";"";""
"9480320061";"8005125190850";"0";"0";"";"";""
"9480320060";"8005125190768";"0";"0";"";"";""
"9480320059";"8005125190751";"0";"0";"";"";""
"9480320058";"8005125190317";"0";"0";"";"";""
"9480320057";"8005125185252";"0";"0";"";"";""
"9480320056";"8005125180523";"0";"0";"";"";""
"9480320055";"8005125180493";"0";"0";"";"";""
"9480320054";"8005125180455";"0";"0";"";"";""
"9480320053";"8005125180387";"0";"0";"";"";""
"9480320052";"8005125180318";"0";"0";"";"";""
"9480320051";"8005125180264";"0";"0";"";"";""
"9480319405";"8005125180202";"0";"0";"";"";""
"9480319404";"8005125180134";"0";"0";"";"";""
"9480319403";"8005125173136";"0";"0";"";"";""
"9480319402";"8005125173129";"0";"0";"";"";""
"9480319401";"8005125173112";"0";"0";"";"";""
"9480319400";"8005125173099";"0";"0";"";"";""
"9480319399";"8005125173075";"0";"0";"";"";""
"9480319398";"8005125173068";"0";"0";"";"";""
"9480319397";"8005125173051";"0";"0";"";"";""
"9480319396";"8005125173044";"0";"0";"";"";""
"9480319395";"8005125173037";"0";"0";"";"";""
"9480319394";"8005125173006";"0";"0";"";"";""
"9480319393";"8005125172993";"0";"0";"";"";""
"9480319392";"8005125172986";"0";"0";"";"";""
"9480319391";"8005125172979";"0";"0";"";"";""
"9480319390";"8005125172962";"0";"0";"";"";""
"9480319389";"8005125172955";"0";"0";"";"";""
"9480319388";"8005125172948";"0";"0";"";"";""
"9480319387";"8005125172931";"0";"0";"";"";""
"9480319386";"8005125172917";"0";"0";"";"";""
"9480319385";"8005125172863";"0";"0";"";"";""
"9480319384";"8005125172856";"0";"0";"";"";""
"9480319383";"8005125172849";"0";"0";"";"";""
"9480319382";"8005125172832";"0";"0";"";"";""
"9480319381";"8005125172825";"0";"0";"";"";""
"9480319380";"8005125172818";"0";"0";"";"";""
"9480319379";"8005125172795";"0";"0";"";"";""
"9480319378";"8005125172788";"0";"0";"";"";""
"9480319377";"8005125172764";"0";"0";"";"";""
"9480319376";"8005125172757";"0";"0";"";"";""
"9480319375";"8005125172740";"0";"0";"";"";""
"9480319374";"8005125172726";"0";"0";"";"";""
"9480319373";"8005125172719";"0";"0";"";"";""
"9480319372";"8005125172702";"0";"0";"";"";""
"9480319371";"8005125172696";"0";"0";"";"";""
"9480319370";"8005125172689";"0";"0";"";"";""
"9480319369";"8005125172658";"0";"0";"";"";""
"9480319368";"8005125172641";"0";"0";"";"";""
"9480319367";"8005125172627";"0";"0";"";"";""
"9480319366";"8005125172580";"0";"0";"";"";""
"9480319365";"8005125172573";"0";"0";"";"";""
"9480319364";"8005125172559";"0";"0";"";"";""
"9480319363";"8005125172542";"0";"0";"";"";""
"9480319362";"8005125172535";"0";"0";"";"";""
"9480319361";"8005125172528";"0";"0";"";"";""
"9480319360";"8005125172511";"0";"0";"";"";""
"9480319359";"8005125172504";"0";"0";"";"";""
"9480319358";"8005125172498";"0";"0";"";"";""
"9480319357";"8005125172481";"0";"0";"";"";""
"9480319356";"8005125172474";"0";"0";"";"";""
"9480319355";"8005125172467";"0";"0";"";"";""
"9480319354";"8005125172450";"0";"0";"";"";""
"9480319353";"8005125172443";"0";"0";"";"";""
"9480319352";"8005125172429";"0";"0";"";"";""
"9480319351";"8005125172382";"0";"0";"";"";""
"9480319350";"8005125172375";"0";"0";"";"";""
"9480319349";"8005125172368";"0";"0";"";"";""
"9480319348";"8005125172269";"0";"0";"";"";""
"9480319347";"8005125172221";"0";"0";"";"";""
"9480319346";"8005125172214";"0";"0";"";"";""
"9480319345";"8005125172207";"0";"0";"";"";""
"9480319344";"8005125172191";"0";"0";"";"";""
"9480319343";"8005125172184";"0";"0";"";"";""
"9480319342";"8005125172153";"0";"0";"";"";""
"9480319341";"8005125172146";"0";"0";"";"";""
"9480319340";"8005125172139";"0";"0";"";"";""
"9480320025";"8005125161249";"0";"0";"";"";""
"9480320024";"8005125161225";"0";"0";"";"";""
"9480320023";"8005125161195";"0";"0";"";"";""
"9480320022";"8005125161041";"0";"0";"";"";""
"9480320021";"8005125160815";"0";"0";"";"";""
"9480320020";"8005125149544";"0";"0";"";"";""
"9480320019";"8005125148806";"0";"0";"";"";""
"9480320018";"8005125148790";"0";"0";"";"";""
"9480320017";"8005125139644";"0";"0";"";"";""
"9480320016";"8005125139620";"0";"0";"";"";""
"9480320015";"8005125130399";"0";"0";"";"";""
"9480320014";"8005125128341";"0";"0";"";"";""
"9480320013";"8005125127764";"0";"0";"";"";""
"9480320012";"8005125121007";"0";"0";"";"";""
"9480320011";"8005125120994";"0";"0";"";"";""
"9480320010";"8005125120987";"0";"0";"";"";""
"9480320009";"8005125120963";"0";"0";"";"";""
"9480320008";"8005125120901";"0";"0";"";"";""
"9480320007";"8005125120871";"0";"0";"";"";""
"9480320006";"8005125120635";"0";"0";"";"";""
"9480320005";"8005125119943";"0";"0";"";"";""
"9480320004";"8005125119202";"0";"0";"";"";""
"9480320003";"8005125114993";"0";"0";"";"";""
"9480320002";"8005125113491";"0";"0";"";"";""
"9480320001";"8005125111305";"0";"0";"";"";""
"9480319492";"8005125969814";"0";"0";"";"";""
"9480319491";"8005125968466";"0";"0";"";"";""
"9480319490";"8005125961535";"0";"0";"";"";""
"9480319489";"8005125954490";"0";"0";"";"";""
"9480319488";"8005125370009";"0";"0";"";"";""
"9480319487";"8005125191338";"0";"0";"";"";""
"9480319486";"8005125191314";"0";"0";"";"";""
"9480319485";"8005125191307";"0";"0";"";"";""
"9480319484";"8005125191291";"0";"0";"";"";""
"9480319483";"8005125191277";"0";"0";"";"";""
"9480319482";"8005125191260";"0";"0";"";"";""
"9480319481";"8005125191253";"0";"0";"";"";""
"9480319480";"8005125191222";"0";"0";"";"";""
"9480319479";"8005125191215";"0";"0";"";"";""
"9480319478";"8005125191192";"0";"0";"";"";""
"9480319477";"8005125191109";"0";"0";"";"";""
"9480319476";"8005125191093";"0";"0";"";"";""
"9480319475";"8005125191079";"0";"0";"";"";""
"9480319474";"8005125191055";"0";"0";"";"";""
"9480319473";"8005125191031";"0";"0";"";"";""
"9480319472";"8005125191024";"0";"0";"";"";""
"9480319471";"8005125191017";"0";"0";"";"";""
"9480320050";"8005125180196";"0";"0";"";"";""
"9480320049";"8005125180127";"0";"0";"";"";""
"9480320048";"8005125180097";"0";"0";"";"";""
"9480320047";"8005125180066";"0";"0";"";"";""
"9480320046";"8005125172771";"0";"0";"";"";""
"9480320045";"8005125172634";"0";"0";"";"";""
"9480320044";"8005125172160";"0";"0";"";"";""
"9480320043";"8005125171576";"0";"0";"";"";""
"9480320042";"8005125171422";"0";"0";"";"";""
"9480320041";"8005125170852";"0";"0";"";"";""
"9480320040";"8005125170654";"0";"0";"";"";""
"9480320039";"8005125166213";"0";"0";"";"";""
"9480320038";"8005125165612";"0";"0";"";"";""
"9480320037";"8005125161850";"0";"0";"";"";""
"9480320036";"8005125161768";"0";"0";"";"";""
"9480320035";"8005125161744";"0";"0";"";"";""
"9480320034";"8005125161737";"0";"0";"";"";""
"9480320033";"8005125161607";"0";"0";"";"";""
"9480320032";"8005125161508";"0";"0";"";"";""
"9480320031";"8005125161492";"0";"0";"";"";""
"9480320030";"8005125161478";"0";"0";"";"";""
"9480320029";"8005125161461";"0";"0";"";"";""
"9480320028";"8005125161454";"0";"0";"";"";""
"9480320027";"8005125161409";"0";"0";"";"";""
"9480320026";"8005125161287";"0";"0";"";"";""
"9480319470";"8005125191000";"0";"0";"";"";""
"9480319469";"8005125190980";"0";"0";"";"";""
"9480319468";"8005125190904";"0";"0";"";"";""
"9480319467";"8005125190898";"0";"0";"";"";""
"9480319466";"8005125190881";"0";"0";"";"";""
"9480319465";"8005125190874";"0";"0";"";"";""
"9480319464";"8005125190843";"0";"0";"";"";""
"9480319463";"8005125190836";"0";"0";"";"";""
"9480319462";"8005125190829";"0";"0";"";"";""
"9480319461";"8005125190812";"0";"0";"";"";""
"9480319460";"8005125190805";"0";"0";"";"";""
"9480319459";"8005125190799";"0";"0";"";"";""
"9480319458";"8005125190782";"0";"0";"";"";""
"9480319457";"8005125190720";"0";"0";"";"";""
"9480319456";"8005125190560";"0";"0";"";"";""
"9480319455";"8005125190539";"0";"0";"";"";""
"9480319454";"8005125190522";"0";"0";"";"";""
"9480319453";"8005125190485";"0";"0";"";"";""
"9480319452";"8005125190447";"0";"0";"";"";""
"9480319451";"8005125190409";"0";"0";"";"";""
"9480319450";"8005125190393";"0";"0";"";"";""
"9480319449";"8005125190386";"0";"0";"";"";""
"9480319448";"8005125190379";"0";"0";"";"";""
"9480319447";"8005125190362";"0";"0";"";"";""
"9480319446";"8005125190355";"0";"0";"";"";""
"9480319445";"8005125185498";"0";"0";"";"";""
"9480319444";"8005125185481";"0";"0";"";"";""
"9480319443";"8005125185474";"0";"0";"";"";""
"9480319442";"8005125185467";"0";"0";"";"";""
"9480319441";"8005125185450";"0";"0";"";"";""
"9480319440";"8005125185429";"0";"0";"";"";""
"9480319439";"8005125185412";"0";"0";"";"";""
"9480319438";"8005125185405";"0";"0";"";"";""
"9480319437";"8005125185399";"0";"0";"";"";""
"9480319436";"8005125185382";"0";"0";"";"";""
"9480319435";"8005125185351";"0";"0";"";"";""
"9480319434";"8005125185344";"0";"0";"";"";""
"9480319433";"8005125185337";"0";"0";"";"";""
"9480319432";"8005125185320";"0";"0";"";"";""
"9480319431";"8005125185290";"0";"0";"";"";""
"9480319430";"8005125185245";"0";"0";"";"";""
"9480319429";"8005125185238";"0";"0";"";"";""
"9480319428";"8005125185221";"0";"0";"";"";""
"9480319339";"8005125172122";"0";"0";"";"";""
"9480319338";"8005125172115";"0";"0";"";"";""
"9480319337";"8005125172108";"0";"0";"";"";""
"9480319336";"8005125172085";"0";"0";"";"";""
"9480319335";"8005125172078";"0";"0";"";"";""
"9480319334";"8005125172061";"0";"0";"";"";""
"9480319333";"8005125172054";"0";"0";"";"";""
"9480319332";"8005125172047";"0";"0";"";"";""
"9480319331";"8005125172030";"0";"0";"";"";""
"9480319330";"8005125172016";"0";"0";"";"";""
"9480319329";"8005125172009";"0";"0";"";"";""
"9480319328";"8005125171989";"0";"0";"";"";""
"9480319327";"8005125171972";"0";"0";"";"";""
"9480319326";"8005125171958";"0";"0";"";"";""
"9480319325";"8005125171941";"0";"0";"";"";""
"9480319324";"8005125171934";"0";"0";"";"";""
"9480319323";"8005125171927";"0";"0";"";"";""
"9480319322";"8005125171910";"0";"0";"";"";""
"9480319321";"8005125171903";"0";"0";"";"";""
"9480319320";"8005125171880";"0";"0";"";"";""
"9480319319";"8005125171873";"0";"0";"";"";""
"9480319318";"8005125171750";"0";"0";"";"";""
"9480319317";"8005125171743";"0";"0";"";"";""
"9480319316";"8005125171712";"0";"0";"";"";""
"9480319315";"8005125171682";"0";"0";"";"";""
"9480319314";"8005125171675";"0";"0";"";"";""
"9480319313";"8005125171668";"0";"0";"";"";""
"9480319312";"8005125171651";"0";"0";"";"";""
"9480319311";"8005125171644";"0";"0";"";"";""
"9480319310";"8005125171620";"0";"0";"";"";""
"9480319309";"8005125171606";"0";"0";"";"";""
"9480319308";"8005125171590";"0";"0";"";"";""
"9480319307";"8005125171569";"0";"0";"";"";""
"9480319306";"8005125171552";"0";"0";"";"";""
"9480319305";"8005125171545";"0";"0";"";"";""
"9480319304";"8005125171538";"0";"0";"";"";""
"9480319303";"8005125171521";"0";"0";"";"";""
"9480319302";"8005125171491";"0";"0";"";"";""
"9480319301";"8005125171453";"0";"0";"";"";""
"9480319300";"8005125171446";"0";"0";"";"";""
"9480319299";"8005125171439";"0";"0";"";"";""
"9480319298";"8005125171415";"0";"0";"";"";""
"9480319297";"8005125171408";"0";"0";"";"";""
"9480319296";"8005125171392";"0";"0";"";"";""
"9480319295";"8005125171354";"0";"0";"";"";""
"9480319294";"8005125171347";"0";"0";"";"";""
"9480319293";"8005125171323";"0";"0";"";"";""
"9480319292";"8005125171286";"0";"0";"";"";""
"9480319291";"8005125171194";"0";"0";"";"";""
"9480319290";"8005125171163";"0";"0";"";"";""
"9480319289";"8005125171118";"0";"0";"";"";""
"9480319288";"8005125171101";"0";"0";"";"";""
"9480319287";"8005125171088";"0";"0";"";"";""
"9480319286";"8005125171064";"0";"0";"";"";""
"9480319285";"8005125171057";"0";"0";"";"";""
"9480319284";"8005125171040";"0";"0";"";"";""
"9480319283";"8005125171033";"0";"0";"";"";""
"9480319282";"8005125171026";"0";"0";"";"";""
"9480319281";"8005125170890";"0";"0";"";"";""
"9480319280";"8005125170876";"0";"0";"";"";""
"9480319279";"8005125170821";"0";"0";"";"";""
"9480319278";"8005125170807";"0";"0";"";"";""
"9480319277";"8005125170616";"0";"0";"";"";""
"9480319276";"8005125170579";"0";"0";"";"";""
"9480319275";"8005125170425";"0";"0";"";"";""
"9480319274";"8005125170326";"0";"0";"";"";""
"9480319273";"8005125165575";"0";"0";"";"";""
"9480319272";"8005125165551";"0";"0";"";"";""
"9480319271";"8005125162345";"0";"0";"";"";""
"9480319270";"8005125162338";"0";"0";"";"";""
"9480319269";"8005125162321";"0";"0";"";"";""
"9480319268";"8005125162314";"0";"0";"";"";""
"9480319267";"8005125162161";"0";"0";"";"";""
"9480319266";"8005125162154";"0";"0";"";"";""
"9480319265";"8005125162147";"0";"0";"";"";""
"9480319264";"8005125162130";"0";"0";"";"";""
"9480319263";"8005125162123";"0";"0";"";"";""
"9480319262";"8005125162116";"0";"0";"";"";""
"9480319261";"8005125162109";"0";"0";"";"";""
"9480319260";"8005125162093";"0";"0";"";"";""
"9480319259";"8005125162086";"0";"0";"";"";""
"9480319258";"8005125162079";"0";"0";"";"";""
"9480319257";"8005125162062";"0";"0";"";"";""
"9480319256";"8005125162048";"0";"0";"";"";""
"9480319255";"8005125162031";"0";"0";"";"";""
"9480319254";"8005125162024";"0";"0";"";"";""
"9480319253";"8005125162017";"0";"0";"";"";""
"9480319252";"8005125162000";"0";"0";"";"";""
"9480319251";"8005125161997";"0";"0";"";"";""
"9480319250";"8005125161980";"0";"0";"";"";""
"9480319249";"8005125161973";"0";"0";"";"";""
"9480319248";"8005125161966";"0";"0";"";"";""
"9480319247";"8005125161959";"0";"0";"";"";""
"9480319246";"8005125161942";"0";"0";"";"";""
"9480319245";"8005125161935";"0";"0";"";"";""
