Codice_Prodotto;Codice_EAN;Prezzo_Acquisto;Prezzo_Vendita;Prezzo_Listino;Spese_Consegna;Spese_Consegna_Incluse;Attivo;Codice_Fornitore;Codice_Cliente;Descrizione_Breve;Descrizione_Estesa;Data_Lancio;Classificazione;Descrizione_Classificazione;Codice_Marchio;Descrizione_Marchio;Iva;Note;Link_Scheda_Energetica;Link_Video;Data_Fuori_Produzione;Raee;Raee Annegata;Siae;Siae Annegata
"9050012478";"0195949735851";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM MIDN. SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012477";"0195949735820";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM MIDN. SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012476";"0195949715884";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 46MM BK MAGNETIC LINK M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012475";"0195949715853";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 46MM BK MAGNETIC LINK S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012474";"0195949715822";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 46MM DARK TAUPE MAGNETIC LINK M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012473";"0195949715792";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 46MM DARK TAUPE MAGNETIC LINK S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012472";"0195949715761";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 46MM BKBERRY MAGNETIC LINK M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012471";"0195949715730";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 46MM BKBERRY MAGNETIC LINK S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012470";"0195949715709";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 42MM BK MAGNETIC LINK M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012469";"0195949715679";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 42MM BK MAGNETIC LINK S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012468";"0195949715648";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 42MM DARK TAUPE MAGNETIC LINK M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012467";"0195949715617";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 42MM DARK TAUPE MAGNETIC LINK S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012466";"0195949715587";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 42MM BKBERRY MAGNETIC LINK M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012465";"0195949715556";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 42MM BKBERRY MAGNETIC LINK S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012464";"0195949715259";"104.95";"149.00";"149.00";"0";"0";"1";"";"";"CINTURINO 42MM CHARTREUSE MODERN BUCKLE LARGE";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012463";"0195949715228";"104.95";"149.00";"149.00";"0";"0";"1";"";"";"CINTURINO 42MM CHARTREUSE MODERN BUCKLE MEDIUM";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012462";"0195949715198";"104.95";"149.00";"149.00";"0";"0";"1";"";"";"CINTURINO 42MM CHARTREUSE MODERN BUCKLE SMALL";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012461";"0195949715167";"104.95";"149.00";"149.00";"0";"0";"1";"";"";"CINTURINO 42MM DARK TAUPE MODERN BUCKLE LARGE";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012460";"0195949715136";"104.95";"149.00";"149.00";"0";"0";"1";"";"";"CINTURINO 42MM DARK TAUPE MODERN BUCKLE MEDIUM";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012459";"0195949715105";"104.95";"149.00";"149.00";"0";"0";"1";"";"";"CINTURINO 42MM DARK TAUPE MODERN BUCKLE SMALL";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012458";"0195949715075";"104.95";"149.00";"149.00";"0";"0";"1";"";"";"CINTURINO 42MM DEEP BLUE MODERN BUCKLE LARGE";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012457";"0195949715044";"104.95";"149.00";"149.00";"0";"0";"1";"";"";"CINTURINO 42MM DEEP BLUE MODERN BUCKLE MEDIUM";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012456";"0195949715013";"104.95";"149.00";"149.00";"0";"0";"1";"";"";"CINTURINO 42MM DEEP BLUE MODERN BUCKLE SMALL";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012455";"0195949707780";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM VOLT SPLASH NIKE SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012454";"0195949707759";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM VOLT SPLASH NIKE SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012453";"0195949707728";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM VOLT SPLASH NIKE SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012452";"0195949707698";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM VOLT SPLASH NIKE SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012451";"0195949707667";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM BLUE/RED NIKE SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012450";"0195949707636";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM GREEN/GREY NIKE SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012449";"0195949707605";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM GREY/BLUE NIKE SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012448";"0195949707575";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM BLUE/RED NIKE SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012447";"0195949707544";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM GREEN/GREY NIKE SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012446";"0195949707513";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM GREY/BLUE NIKE SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012445";"0195949707483";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 49MM BK OCEAN  EXTENSION NAT.TITA.FINIS";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012444";"0195949707421";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 49MM NAVY OCEAN  EXTENSION NAT.TITA.FIN";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012443";"0195949707360";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 49MM ICE BLUE OCEAN  EXTENSION NAT.TITA";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012442";"0195949658983";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 49MM DARK GR.ALP.LOOP LARGE NAT.TITA.FI";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012441";"0195949658945";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 49MM DARK GR.ALP.LOOP MEDIUM NAT.TITA.F";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012440";"0195949658907";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 49MM DARK GR.ALP.LOOP SMALL NAT.TITA.FI";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012439";"0195949658624";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 46MM SLATE MIL.LOOP M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012438";"0195949658587";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 46MM GOLD MIL.LOOP M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012437";"0195949658549";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 46MM NAT.MIL.LOOP M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012436";"0195949658501";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 42MM SLATE MIL.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012435";"0195949658464";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 42MM GOLD MIL.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012434";"0195949658426";"69.75";"99.00";"99.00";"0";"0";"1";"";"";"CINTURINO 42MM NAT.MIL.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012433";"0195949658389";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM SLATE LINK BRACELET KIT";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012432";"0195949658341";"245.80";"349.00";"349.00";"0";"0";"1";"";"";"CINTURINO 46MM SLATE LINK BRACELET";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012431";"0195949658303";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM GOLD LINK BRACELET KIT";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012430";"0195949658266";"245.80";"349.00";"349.00";"0";"0";"1";"";"";"CINTURINO 46MM GOLD LINK BRACELET";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012429";"0195949658228";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM NAT.LINK BRACELET KIT";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012428";"0195949658181";"245.80";"349.00";"349.00";"0";"0";"1";"";"";"CINTURINO 46MM NAT.LINK BRACELET";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012427";"0195949658143";"245.80";"349.00";"349.00";"0";"0";"1";"";"";"CINTURINO 42MM SLATE LINK BRACELET";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012426";"0195949658105";"245.80";"349.00";"349.00";"0";"0";"1";"";"";"CINTURINO 42MM GOLD LINK BRACELET";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012425";"0195949658068";"245.80";"349.00";"349.00";"0";"0";"1";"";"";"CINTURINO 42MM NAT.LINK BRACELET";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012424";"0195949657979";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM LIGHT BLUSH SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012423";"0195949657931";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM LIGHT BLUSH SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012422";"0195949657894";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM STARL.SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012421";"0195949657856";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM STARL.SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012420";"0195949657818";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM BK SP. XL";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012419";"0195949657771";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM BK SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012418";"0195949657733";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM BK SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012417";"0195949657696";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM STONE GRAY SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012416";"0195949657658";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM STONE GRAY SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012415";"0195949657610";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM DENIM SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012414";"0195949657573";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM DENIM SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012413";"0195949657535";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM PLUM SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012412";"0195949657498";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM PLUM SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012411";"0195949657450";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM LAKE GR.SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012410";"0195949657412";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM LAKE GR.SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012409";"0195949657375";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM LIGHT BLUSH SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012408";"0195949657337";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM LIGHT BLUSH SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012407";"0195949657290";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM STARL.SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012406";"0195949657252";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM STARL.SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012405";"0195949657214";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM BK SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012404";"0195949657177";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM BK SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012403";"0195949657139";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM STONE GRAY SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012402";"0195949657092";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM STONE GRAY SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012401";"0195949657054";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM DENIM SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012400";"0195949657016";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM DENIM SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012399";"0195949656972";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM PLUM SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012398";"0195949656934";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM PLUM SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012397";"0195949656897";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM LAKE GR.SP. M/L";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012396";"0195949656859";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM LAKE GR.SP. S/M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012395";"0195949656811";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM LAKE GR.SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012394";"0195949656774";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM ULTRAMARINE SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012393";"0195949656736";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM PLUM SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012392";"0195949656699";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM BLUE CLOUD SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012391";"0195949656651";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM INK SP.LOOP XL";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012390";"0195949656613";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 46MM INK SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012389";"0195949656576";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM LAKE GR.SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012388";"0195949656538";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM ULTRAMARINE SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012387";"0195949656491";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM PLUM SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012386";"0195949656453";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM BLUE CLOUD SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012385";"0195949656415";"34.50";"49.00";"49.00";"0";"0";"1";"";"";"CINTURINO 42MM INK SP.LOOP";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012384";"0195949656354";"154.25";"219.00";"219.00";"0";"0";"1";"";"";"CINTURINO 49MM BK TITA.MIL.LOOP LARGE";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012383";"0195949656316";"154.25";"219.00";"219.00";"0";"0";"1";"";"";"CINTURINO 49MM BK TITA.MIL.LOOP MEDIUM";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012382";"0195949656279";"154.25";"219.00";"219.00";"0";"0";"1";"";"";"CINTURINO 49MM BK TITA.MIL.LOOP SMALL";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012381";"0195949656231";"154.25";"219.00";"219.00";"0";"0";"1";"";"";"CINTURINO 49MM NAT.TITA.MIL.LOOP LARGE";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012380";"0195949656194";"154.25";"219.00";"219.00";"0";"0";"1";"";"";"CINTURINO 49MM NAT.TITA.MIL.LOOP MEDIUM";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012379";"0195949656156";"154.25";"219.00";"219.00";"0";"0";"1";"";"";"CINTURINO 49MM NAT.TITA.MIL.LOOP SMALL";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012378";"0195949826061";"43.35";"69.00";"69.00";"0";"0";"1";"";"";"PORTAFOGLIO MAGNETICO MAGSAFE FINEWOVEN BLACKBERR";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012377";"0195949826047";"43.35";"69.00";"69.00";"0";"0";"1";"";"";"PORTAFOGLIO MAGNETICO MAGSAFE FINEWOVEN DARK GREE";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012376";"0195949826023";"43.35";"69.00";"69.00";"0";"0";"1";"";"";"PORTAFOGLIO MAGNETICO MAGSAFE FINEWOVEN DEEP BLUE";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012375";"0195949826009";"43.35";"69.00";"69.00";"0";"0";"1";"";"";"PORTAFOGLIO MAGNETICO MAGSAFE FINEWOVEN BLACK";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012374";"0195949885679";"30.80";"49.00";"49.00";"0";"0";"1";"";"";"PORTACHIAVI  PER AIRTAG FINEWOVEN  CHARTREUSE";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012373";"0195949885648";"30.80";"49.00";"49.00";"0";"0";"1";"";"";"PORTACHIAVI  PER AIRTAG FINEWOVEN  BLACKBERRY";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012372";"0195949885617";"30.80";"49.00";"49.00";"0";"0";"1";"";"";"PORTACHIAVI  PER AIRTAG FINEWOVEN  DARK GREEN";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012371";"0195949885587";"30.80";"49.00";"49.00";"0";"0";"1";"";"";"PORTACHIAVI  PER AIRTAG FINEWOVEN  DEEP BLUE";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9050012370";"0195949885556";"30.80";"49.00";"49.00";"0";"0";"1";"";"";"PORTACHIAVI  PER AIRTAG FINEWOVEN  BLACK";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9045012033";"0195949333989";"22.00";"35.00";"35.00";"0";"0";"1";"";"";"CAVO DA USB-C A LIGHTNING 2M";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9045012019";"0194252750827";"34.55";"55.00";"55.00";"0";"0";"1";"";"";"USB-C TO MAGSAFE 3 CABLE (2 M)";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9036278011";"0195949508967";"11.95";"19.00";"19.00";"0";"0";"1";"";"";"AURICOLARI EARPODS JACK 3,5MM";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9036278010";"0195949544583";"432.30";"579.00";"579.00";"0";"0";"1";"";"";"AIRPODS MAX PURPLE";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
"9036278009";"0195949544446";"432.30";"579.00";"579.00";"0";"0";"1";"";"";"AIRPODS MAX ORANGE";"";"";"0704";"ACCESSORI";"APP";"APPLE";"22";"";"";"";"";"0";"0";"0";"0"
